0.783261,0.077438,0.163535
0.951240,0.094041,-1.683498
1.067839,0.105573,-2.641996
1.142496,0.112959,-3.152699
1.192162,0.117871,-3.464825
1.218929,0.120520,-3.610522
1.237584,0.122367,-3.712263
1.251391,0.123734,-3.785017
0.779323,0.077044,0.188446
0.946037,0.093523,-1.648255
1.061455,0.104940,-2.599807
1.135360,0.112255,-3.103997
1.185353,0.117201,-3.418264
1.213675,0.120005,-3.575526
1.234987,0.122114,-3.696323
1.250101,0.123610,-3.777116
0.790769,0.078173,0.079366
0.953634,0.094273,-1.698729
1.069228,0.105706,-2.647195
1.143498,0.113054,-3.154928
1.194156,0.118064,-3.476249
1.221530,0.120774,-3.627853
1.239553,0.122559,-3.723797
1.253075,0.123899,-3.792672
0.782450,0.077363,0.137685
0.951889,0.094106,-1.713237
1.065285,0.105320,-2.630269
1.141065,0.112818,-3.144659
1.196287,0.118278,-3.502151
1.224699,0.121089,-3.659445
1.247761,0.123369,-3.795232
1.263753,0.124951,-3.884096
0.797094,0.078803,0.005893
0.964384,0.095336,-1.787553
1.075057,0.106283,-2.679256
1.147299,0.113429,-3.172236
1.196327,0.118277,-3.485387
1.223030,0.120919,-3.637304
1.241333,0.122730,-3.740160
1.254839,0.124068,-3.812389
0.796605,0.078760,0.022944
0.965044,0.095408,-1.791061
1.074896,0.106274,-2.667733
1.144111,0.113122,-3.140034
1.185324,0.117200,-3.393793
1.209964,0.119638,-3.534338
1.229134,0.121534,-3.646681
1.243403,0.122945,-3.726557
0.797122,0.078797,-0.011626
0.961490,0.095046,-1.772705
1.076781,0.106447,-2.704412
1.153154,0.114000,-3.230583
1.202766,0.118905,-3.546685
1.228282,0.121430,-3.688189
1.246750,0.123257,-3.794286
1.260217,0.124590,-3.866122
0.800824,0.079170,-0.042619
0.964407,0.095339,-1.790525
1.073319,0.106115,-2.661635
1.141967,0.112910,-3.123667
1.185513,0.117218,-3.395420
1.209402,0.119583,-3.528401
1.230673,0.121686,-3.657664
1.245679,0.123170,-3.742068
