1.629314,0.161343,-5.785627
2.124962,0.210281,-8.247659
2.543804,0.251654,-9.785014
2.929690,0.289783,-10.954463
3.310230,0.327386,-11.995309
3.675192,0.363458,-12.903216
4.007997,0.396352,-13.634895
4.308913,0.426092,-14.233409
1.591812,0.157647,-5.698168
2.068740,0.204725,-8.134954
2.479928,0.245323,-9.718218
2.857054,0.282559,-10.935903
3.219953,0.318389,-11.979394
3.556875,0.351656,-12.845826
3.858985,0.381489,-13.533896
4.131171,0.408369,-14.097778
1.560154,0.154517,-5.454559
2.013840,0.199308,-7.796102
2.397253,0.237185,-9.258609
2.751708,0.272210,-10.383408
3.098228,0.306450,-11.392522
3.427764,0.339013,-12.264258
3.726138,0.368503,-12.962505
3.999166,0.395493,-13.540660
1.595156,0.158015,-5.595122
2.084079,0.206305,-8.068675
2.501333,0.247533,-9.626773
2.894675,0.286404,-10.845085
3.287830,0.325248,-11.961854
3.670026,0.363009,-12.944782
4.025425,0.398127,-13.744234
4.357441,0.430935,-14.413696
1.523579,0.150855,-5.329956
1.984150,0.196312,-7.752111
2.368671,0.234277,-9.259015
2.726842,0.269644,-10.428279
3.085516,0.305055,-11.493196
3.431388,0.339200,-12.421911
3.747916,0.370447,-13.162428
4.035651,0.398848,-13.768229
1.494834,0.148026,-5.205705
1.935397,0.191517,-7.529967
2.296844,0.227220,-8.952697
2.626672,0.259807,-10.026981
2.951940,0.291936,-10.996388
3.264661,0.322825,-11.845356
3.548642,0.350877,-12.520681
3.807446,0.376445,-13.073270
1.616070,0.159987,-5.728331
2.136985,0.211399,-8.266403
2.578847,0.255020,-9.845704
2.985736,0.295185,-11.041121
3.390539,0.335140,-12.127589
3.781386,0.373713,-13.080454
4.143095,0.409411,-13.857335
4.478085,0.442470,-14.503948
1.527784,0.151257,-5.373760
1.964314,0.194351,-7.641978
2.314510,0.228937,-8.996592
2.628484,0.259944,-10.007100
2.932464,0.289955,-10.912460
3.217453,0.318084,-11.691559
3.471799,0.343188,-12.305868
3.700506,0.365760,-12.811252
