1.034060,10.536737,-0.949502
1.238553,12.751583,-2.858488
1.423472,14.692058,-4.257602
1.591484,16.403043,-5.345032
1.746722,17.949849,-6.226101
1.890351,19.351284,-6.951215
2.023100,20.619602,-7.552212
2.145441,21.769109,-8.053751
0.843866,8.512161,1.273171
0.958260,9.572984,-0.233958
1.063418,10.521814,-1.368337
1.157887,11.349060,-2.253252
1.243318,12.071947,-2.964395
1.321122,12.711249,-3.549383
1.392577,13.283730,-4.046803
1.460486,13.826337,-4.486977
0.867932,9.099810,1.157254
1.023054,10.842844,-0.681258
1.161230,12.369693,-2.005247
1.283662,13.720562,-3.025835
1.393870,14.942340,-3.849223
1.494694,16.071308,-4.539631
1.587765,17.123936,-5.132147
1.675355,18.127251,-5.650827
0.871313,8.708778,0.587522
1.012082,9.984706,-1.116897
1.137523,11.077645,-2.372718
1.247987,12.005527,-3.333761
1.346701,12.812476,-4.096975
1.435395,13.519858,-4.716245
1.515560,14.145206,-5.228797
1.588867,14.705319,-5.663756
0.851860,8.492587,0.744971
1.054752,10.338755,-1.464572
1.235801,12.011852,-2.999958
1.399193,13.547309,-4.161122
1.547717,14.979734,-5.083708
1.684279,16.340986,-5.844939
1.810557,17.634480,-6.482780
1.927606,18.858047,-7.023587
0.712476,6.896647,1.708425
0.890827,8.440635,-0.594581
1.050987,9.815232,-2.213424
1.196336,11.048729,-3.446932
1.328623,12.167574,-4.426315
1.448298,13.161257,-5.224419
1.556741,14.036008,-5.891691
1.655494,14.812671,-6.455801
0.749041,7.818325,1.267058
0.992306,10.629864,-1.323310
1.209112,13.187692,-3.109259
1.401960,15.506201,-4.446985
1.576040,17.638186,-5.499584
1.735066,19.618900,-6.351314
1.880690,21.437582,-7.049625
2.014936,23.109917,-7.634280
0.653810,6.663730,2.323295
0.839460,8.564977,-0.023168
0.998620,10.152321,-1.625783
1.139899,11.532837,-2.836694
1.268135,12.760701,-3.804713
1.387555,13.886275,-4.611174
1.499257,14.920388,-5.290387
1.604914,15.887737,-5.878336
0.533051,5.417778,4.012192
0.674134,6.861476,1.899358
0.790418,8.039652,0.514125
0.888269,9.020661,-0.491341
0.972921,9.869836,-1.267735
1.046849,10.612873,-1.886534
1.112233,11.271723,-2.393507
1.171164,11.867998,-2.824022
0.602360,6.172885,2.907509
0.778494,7.998290,0.567711
0.926441,9.512578,-0.985488
1.053608,10.791056,-2.125768
1.164985,11.885358,-3.021159
1.263810,12.833261,-3.748130
1.353114,13.676476,-4.355679
1.433861,14.432523,-4.870983
0.605995,5.859882,2.731473
0.785088,7.411676,0.324996
0.939709,8.731677,-1.273436
1.075185,9.873444,-2.443247
1.195983,10.890687,-3.355920
1.304245,11.802809,-4.088876
1.401381,12.622212,-4.687544
1.489149,13.362418,-5.187848
